spell_id,spell_box_name,spell_school,spell_name,spell_difficulty,spell_tier,spell_type,spell_requirements,spell_cost,spell_cast_time,spell_target_type,spell_range,spell_effect_area,spell_scaling,spell_duration,spell_description,spell_observation
UMB-0086,ATRAIR | M,Umbromancia,Atrair,M,Experiente,Manipulação,"
- Moldar Mana",4,2 Turnos,Área,5 Hex,3 Hex,"
- +1 de Mana para cada 1 Hex de raio de alcançe adicional.
- +4 de Mana para cada 1 Hex de área de efeito adicional.
- +4 de Mana para cada Turno de duração adicional.",2 Turnos,"
- Cada ser que entrar na área de efeito desta magia sente-se compelido a aproximar-se do hexágono central da magia.
- O Mestre deve rolar a resistência da criatura em segredo e então dizer à infeliz vítima que ele ""está curioso sobre o baú"" ou alguma outra dica sutil.
- Assim que a vítima alcançar o hexágono central, ela fica imune à magia até sair da área afetada (se ela retornar, será ""atacada"" pela magia novamente).","
- Atrair e Evitar são feitiços antagônicos e, portanto, resistem um ao outro."
UMB-0087,ATRAIR | M,Umbromancia,Atrair,M,Veterano,Manipulação,"
- Moldar Mana",4,1 Turno,Área,8 Hex,5 Hex,"
- +1 de Mana para cada 2 Hex de raio de alcançe adicionais.
- +3 de Mana para cada 1 Hex de área de efeito adicional.
- +3 de Mana para cada Turno de duração adicional.",3 Turnos,"
- Cada ser que entrar na área de efeito desta magia sente-se compelido a aproximar-se do hexágono central da magia.
- O Mestre deve rolar a resistência da criatura em segredo e então dizer à infeliz vítima que ele ""está curioso sobre o baú"" ou alguma outra dica sutil.
- Assim que a vítima alcançar o hexágono central, ela fica imune à magia até sair da área afetada (se ela retornar, será ""atacada"" pela magia novamente).","
- Atrair e Evitar são feitiços antagônicos e, portanto, resistem um ao outro."
UMB-0088,ATRAIR | M,Umbromancia,Atrair,M,Especialista,Manipulação,"
- Moldar Mana",4,1 Turno,Área,12 Hex,5 Hex,"
- +1 de Mana para cada 2 Hex de raio de alcançe adicionais.
- +2 de Mana para cada 1 Hex de área de efeito adicional.
- +2 de Mana para cada Turno de duração adicional.
",3 Turnos,"
- Cada ser que entrar na área de efeito desta magia sente-se compelido a aproximar-se do hexágono central da magia.
- O Mestre deve rolar a resistência da criatura em segredo e então dizer à infeliz vítima que ele ""está curioso sobre o baú"" ou alguma outra dica sutil.
- Assim que a vítima alcançar o hexágono central, ela fica imune à magia até sair da área afetada (se ela retornar, será ""atacada"" pela magia novamente).","
- Atrair e Evitar são feitiços antagônicos e, portanto, resistem um ao outro."
UMB-0089,ATRAIR | M,Umbromancia,Atrair,M,Mestre,Manipulação,"
- Moldar Mana",4,Instantâneo,Área,15 Hex,7 Hex,"
- +1 de Mana para cada 3 Hex de raio de alcançe adicionais.
- +1 de Mana para cada 1 Hex de área de efeito adicional.
- +1 de Mana para cada Turno de duração adicional.",5 Turnos,"
- Cada ser que entrar na área de efeito desta magia sente-se compelido a aproximar-se do hexágono central da magia.
- O Mestre deve rolar a resistência da criatura em segredo e então dizer à infeliz vítima que ele ""está curioso sobre o baú"" ou alguma outra dica sutil.
- Assim que a vítima alcançar o hexágono central, ela fica imune à magia até sair da área afetada (se ela retornar, será ""atacada"" pela magia novamente).","
- Atrair e Evitar são feitiços antagônicos e, portanto, resistem um ao outro."
UMB-0090,EVITAR | M,Umbromancia,Evitar,M,Aprendiz,Manipulação,"
- Moldar Mana",4,2 Turnos,Área,3 Hex,3 Hex,"
- +1 de Mana para cada 1 Hex de raio de alcançe adicional.
- +5 de Mana para cada 1 Hex de área de efeito adicional.
- +5 de Mana para cada Turno de duração adicional.",2 Turnos,"
- Torna a área afetada pouco atraente para todas as criaturas, exceto o conjurador.
- Os olhares serão desviados e os personagens que se aproximarem sentirão um intenso desconforto, uma vontade de estar em outro lugar.
- A magia resiste às tentativas de olhar para ela ou de se aproximar (role a habilidade do conjurador contra a Vontade de quem a procura).
- As vítimas não perceberão a repulsa se ela agir de forma sutil (por exemplo, você simplesmente sentiu vontade de sentar na frente em vez de no meio...).
- Esta é uma magia sutil, e o Mestre devem rolar em segredo para ver se ela funciona.
- Se funcionar, as vítimas não devem ser informadas ""Você não pode olhar naquele armário"", mas apenas ""você não vê nada"".
- A magia fez com que elas pensassem que haviam verificado o armário, ou fez com que cada pessoa que procurasse pensasse que outra pessoa o havia verificado... e assim por diante.","
- Se um único conjurador usar simultaneamente as magias Esconder e Evitar, o Mestre não deve verificar os resultados da magia Esconder, a menos que um buscador penetre a magia Evitar e olhe na direção do conjurador."
UMB-0091,EVITAR | M,Umbromancia,Evitar,M,Experiente,Manipulação,"
- Moldar Mana",4,2 Turnos,Área,5 Hex,3 Hex,"
- +1 de Mana para cada 1 Hex de raio de alcançe adicional.
- +4 de Mana para cada 1 Hex de área de efeito adicional.
- +4 de Mana para cada Turno de duração adicional.",2 Turnos,"
- Torna a área afetada pouco atraente para todas as criaturas, exceto o conjurador.
- Os olhares serão desviados e os personagens que se aproximarem sentirão um intenso desconforto, uma vontade de estar em outro lugar.
- A magia resiste às tentativas de olhar para ela ou de se aproximar (role a habilidade do conjurador contra a Vontade de quem a procura).
- As vítimas não perceberão a repulsa se ela agir de forma sutil (por exemplo, você simplesmente sentiu vontade de sentar na frente em vez de no meio...).
- Esta é uma magia sutil, e o Mestre devem rolar em segredo para ver se ela funciona.
- Se funcionar, as vítimas não devem ser informadas ""Você não pode olhar naquele armário"", mas apenas ""você não vê nada"".
- A magia fez com que elas pensassem que haviam verificado o armário, ou fez com que cada pessoa que procurasse pensasse que outra pessoa o havia verificado... e assim por diante.","
- Se um único conjurador usar simultaneamente as magias Esconder e Evitar, o Mestre não deve verificar os resultados da magia Esconder, a menos que um buscador penetre a magia Evitar e olhe na direção do conjurador."
UMB-0092,EVITAR | M,Umbromancia,Evitar,M,Veterano,Manipulação,"
- Moldar Mana",4,1 Turno,Área,8 Hex,5 Hex,"
- +1 de Mana para cada 2 Hex de raio de alcançe adicionais.
- +3 de Mana para cada 1 Hex de área de efeito adicional.
- +3 de Mana para cada Turno de duração adicional.",3 Turnos,"
- Torna a área afetada pouco atraente para todas as criaturas, exceto o conjurador.
- Os olhares serão desviados e os personagens que se aproximarem sentirão um intenso desconforto, uma vontade de estar em outro lugar.
- A magia resiste às tentativas de olhar para ela ou de se aproximar (role a habilidade do conjurador contra a Vontade de quem a procura).
- As vítimas não perceberão a repulsa se ela agir de forma sutil (por exemplo, você simplesmente sentiu vontade de sentar na frente em vez de no meio...).
- Esta é uma magia sutil, e o Mestre devem rolar em segredo para ver se ela funciona.
- Se funcionar, as vítimas não devem ser informadas ""Você não pode olhar naquele armário"", mas apenas ""você não vê nada"".
- A magia fez com que elas pensassem que haviam verificado o armário, ou fez com que cada pessoa que procurasse pensasse que outra pessoa o havia verificado... e assim por diante.","
- Se um único conjurador usar simultaneamente as magias Esconder e Evitar, o Mestre não deve verificar os resultados da magia Esconder, a menos que um buscador penetre a magia Evitar e olhe na direção do conjurador."
UMB-0093,EVITAR | M,Umbromancia,Evitar,M,Especialista,Manipulação,"
- Moldar Mana",4,1 Turno,Área,12 Hex,5 Hex,"
- +1 de Mana para cada 2 Hex de raio de alcançe adicionais.
- +2 de Mana para cada 1 Hex de área de efeito adicional.
- +2 de Mana para cada Turno de duração adicional.
",3 Turnos,"
- Torna a área afetada pouco atraente para todas as criaturas, exceto o conjurador.
- Os olhares serão desviados e os personagens que se aproximarem sentirão um intenso desconforto, uma vontade de estar em outro lugar.
- A magia resiste às tentativas de olhar para ela ou de se aproximar (role a habilidade do conjurador contra a Vontade de quem a procura).
- As vítimas não perceberão a repulsa se ela agir de forma sutil (por exemplo, você simplesmente sentiu vontade de sentar na frente em vez de no meio...).
- Esta é uma magia sutil, e o Mestre devem rolar em segredo para ver se ela funciona.
- Se funcionar, as vítimas não devem ser informadas ""Você não pode olhar naquele armário"", mas apenas ""você não vê nada"".
- A magia fez com que elas pensassem que haviam verificado o armário, ou fez com que cada pessoa que procurasse pensasse que outra pessoa o havia verificado... e assim por diante.","
- Se um único conjurador usar simultaneamente as magias Esconder e Evitar, o Mestre não deve verificar os resultados da magia Esconder, a menos que um buscador penetre a magia Evitar e olhe na direção do conjurador."
UMB-0094,EVITAR | M,Umbromancia,Evitar,M,Mestre,Manipulação,"
- Moldar Mana",4,Instantâneo,Área,15 Hex,7 Hex,"
- +1 de Mana para cada 3 Hex de raio de alcançe adicionais.
- +1 de Mana para cada 1 Hex de área de efeito adicional.
- +1 de Mana para cada Turno de duração adicional.",5 Turnos,"
- Torna a área afetada pouco atraente para todas as criaturas, exceto o conjurador.
- Os olhares serão desviados e os personagens que se aproximarem sentirão um intenso desconforto, uma vontade de estar em outro lugar.
- A magia resiste às tentativas de olhar para ela ou de se aproximar (role a habilidade do conjurador contra a Vontade de quem a procura).
- As vítimas não perceberão a repulsa se ela agir de forma sutil (por exemplo, você simplesmente sentiu vontade de sentar na frente em vez de no meio...).
- Esta é uma magia sutil, e o Mestre devem rolar em segredo para ver se ela funciona.
- Se funcionar, as vítimas não devem ser informadas ""Você não pode olhar naquele armário"", mas apenas ""você não vê nada"".
- A magia fez com que elas pensassem que haviam verificado o armário, ou fez com que cada pessoa que procurasse pensasse que outra pessoa o havia verificado... e assim por diante.","
- Se um único conjurador usar simultaneamente as magias Esconder e Evitar, o Mestre não deve verificar os resultados da magia Esconder, a menos que um buscador penetre a magia Evitar e olhe na direção do conjurador."
UMB-0095,OLHOS NA NUCA | M,Umbromancia,Olhos na Nuca,M,Aprendiz,Visão,"
- Moldar Mana",4,2 Turnos,Área,3 Hex,3 Hex,"
- +1 de Mana para cada 1 Hex de raio de alcance adicional.
- +5 de Mana para cada Turno de duração adicional.",2 Turnos,"
- O alvo consegue ver tudo ao seu redor.
- Em combate, todos os seus hexágonos adjacentes são tratados como hexágonos frontais.",
UMB-0096,OLHOS NA NUCA | M,Umbromancia,Olhos na Nuca,M,Experiente,Visão,"
- Moldar Mana",4,2 Turnos,Área,5 Hex,3 Hex,"
- +1 de Mana para cada 1 Hex de raio de alcançe adicional.
- +4 de Mana para cada Turno de duração adicional.",2 Turnos,"
- O alvo consegue ver tudo ao seu redor.
- Em combate, todos os seus hexágonos adjacentes são tratados como hexágonos frontais.",
UMB-0097,OLHOS NA NUCA | M,Umbromancia,Olhos na Nuca,M,Veterano,Visão,"
- Moldar Mana",4,1 Turno,Área,8 Hex,5 Hex,"
- +1 de Mana para cada 2 Hex de raio de alcançe adicionais.
- +3 de Mana para cada Turno de duração adicional.",3 Turnos,"
- O alvo consegue ver tudo ao seu redor.
- Em combate, todos os seus hexágonos adjacentes são tratados como hexágonos frontais.",
UMB-0098,OLHOS NA NUCA | M,Umbromancia,Olhos na Nuca,M,Especialista,Visão,"
- Moldar Mana",4,1 Turno,Área,12 Hex,5 Hex,"
- +1 de Mana para cada 2 Hex de raio de alcançe adicionais.
- +2 de Mana para cada Turno de duração adicional.
",3 Turnos,"
- O alvo consegue ver tudo ao seu redor.
- Em combate, todos os seus hexágonos adjacentes são tratados como hexágonos frontais.",
UMB-0099,OLHOS NA NUCA | M,Umbromancia,Olhos na Nuca,M,Mestre,Visão,"
- Moldar Mana",4,Instantâneo,Área,15 Hex,7 Hex,"
- +1 de Mana para cada 3 Hex de raio de alcançe adicionais.
- +1 de Mana para cada Turno de duração adicional.",5 Turnos,"
- O alvo consegue ver tudo ao seu redor.
- Em combate, todos os seus hexágonos adjacentes são tratados como hexágonos frontais.",
ZOO-0000,ACALMAR FERA | F,Zoomancia,Acalmar Fera,F,Aprendiz,Manipulação,"
- Moldar Mana",2,Instantâneo,Alvo Único,3 Hex,Área ocupada pelo alvo,"
- +1 de Mana para cada 1 Hex de raio de alcançe adicional.
- $+2^{(n-1)}$ de Mana conforme o nível da Fera, que pode variar de 1 a 5.","Permanente, até que algo pertube a fera","
- Permite ao conjurador acalmar um único animal.",- A reação da fera ao conjurador é melhorada em duas vezes a energia investida na magia.
ZOO-0001,ACALMAR FERA | F,Zoomancia,Acalmar Fera,F,Experiente,Manipulação,"
- Moldar Mana",2,Instantâneo,Alvo Único,5 Hex,Área ocupada pelo alvo,"
- +1 de Mana para cada 1 Hex de raio de alcançe adicional.
- $+2^{(n-1)}$ de Mana conforme o nível da Fera, que pode variar de 1 a 5.","Permanente, até que algo pertube a fera","
- Permite ao conjurador acalmar um único animal.",- A reação da fera ao conjurador é melhorada em duas vezes a energia investida na magia.
ZOO-0002,ACALMAR FERA | F,Zoomancia,Acalmar Fera,F,Veterano,Manipulação,"
- Moldar Mana",2,Instantâneo,Alvo Único,8 Hex,Área ocupada pelo alvo,"
- +1 de Mana para cada 1 Hex de raio de alcançe adicional.
- $+2^{(n-1)}$ de Mana conforme o nível da Fera, que pode variar de 1 a 5.","Permanente, até que algo pertube a fera","
- Permite ao conjurador acalmar um único animal.",- A reação da fera ao conjurador é melhorada em duas vezes a energia investida na magia.
ZOO-0003,ACALMAR FERA | F,Zoomancia,Acalmar Fera,F,Especialista,Manipulação,"
- Moldar Mana",2,Instantâneo,Alvo Único,12 Hex,Área ocupada pelo alvo,"
- +1 de Mana para cada 1 Hex de raio de alcançe adicional.
- $+2^{(n-1)}$ de Mana conforme o nível da Fera, que pode variar de 1 a 5.","Permanente, até que algo pertube a fera","
- Permite ao conjurador acalmar um único animal.",- A reação da fera ao conjurador é melhorada em duas vezes a energia investida na magia.
ZOO-0004,ACALMAR FERA | F,Zoomancia,Acalmar Fera,F,Mestre,Manipulação,"
- Moldar Mana",2,Instantâneo,Alvo Único,15 Hex,Área ocupada pelo alvo,"
- +1 de Mana para cada 1 Hex de raio de alcançe adicional.
- $+2^{(n-1)}$ de Mana conforme o nível da Fera, que pode variar de 1 a 5.","Permanente, até que algo pertube a fera","
- Permite ao conjurador acalmar um único animal.",- A reação da fera ao conjurador é melhorada em duas vezes a energia investida na magia.
ZOO-0005,AGITAR FERA | F,Zoomancia,Agitar Fera,F,Aprendiz,Manipulação,"
- Moldar Mana",2,Instantâneo,Alvo Único,3 Hex,Área ocupada pelo alvo,"
- +1 de Mana para cada 1 Hex de raio de alcançe adicional.
- +5 de Mana para cada Turno de duração adicional.
- $+2^{(n-1)}$ de Mana conforme o nível da Fera, que pode variar de 1 a 5.",2 Turnos,"
- O conjurador agita uma Fera, fazendo que ele tenha um bônus de +3 em testes de detecção e um redutor de -3 em testes de reação.",
ZOO-0006,AGITAR FERA | F,Zoomancia,Agitar Fera,F,Experiente,Manipulação,"
- Moldar Mana",2,Instantâneo,Alvo Único,5 Hex,Área ocupada pelo alvo,"
- +1 de Mana para cada 1 Hex de raio de alcançe adicional.
- +4 de Mana para cada Turno de duração adicional.
- $+2^{(n-1)}$ de Mana conforme o nível da Fera, que pode variar de 1 a 5.",2 Turnos,"
- O conjurador agita uma Fera, fazendo que ele tenha um bônus de +4 em testes de detecção e um redutor de -4 em testes de reação.",
ZOO-0007,AGITAR FERA | F,Zoomancia,Agitar Fera,F,Veterano,Manipulação,"
- Moldar Mana",2,Instantâneo,Alvo Único,8 Hex,Área ocupada pelo alvo,"
- +1 de Mana para cada 1 Hex de raio de alcançe adicional.
- +3 de Mana para cada Turno de duração adicional.
- $+2^{(n-1)}$ de Mana conforme o nível da Fera, que pode variar de 1 a 5.",3 Turnos,"
- O conjurador agita uma Fera, fazendo que ele tenha um bônus de +5 em testes de detecção e um redutor de -5 em testes de reação.",
ZOO-0008,AGITAR FERA | F,Zoomancia,Agitar Fera,F,Especialista,Manipulação,"
- Moldar Mana",2,Instantâneo,Alvo Único,12 Hex,Área ocupada pelo alvo,"
- +1 de Mana para cada 1 Hex de raio de alcançe adicional.
- +2 de Mana para cada Turno de duração adicional.
- $+2^{(n-1)}$ de Mana conforme o nível da Fera, que pode variar de 1 a 5.",3 Turnos,"
- O conjurador agita uma Fera, fazendo que ele tenha um bônus de +6 em testes de detecção e um redutor de -6 em testes de reação.",
ZOO-0009,AGITAR FERA | F,Zoomancia,Agitar Fera,F,Mestre,Manipulação,"
- Moldar Mana",2,Instantâneo,Alvo Único,15 Hex,Área ocupada pelo alvo,"
- +1 de Mana para cada 1 Hex de raio de alcançe adicional.
- +1 de Mana para cada Turno de duração adicional.
- $+2^{(n-1)}$ de Mana conforme o nível da Fera, que pode variar de 1 a 5.",5 Turnos,"
- O conjurador agita uma Fera, fazendo que ele tenha um bônus de +7 em testes de detecção e um redutor de -7 em testes de reação.",
ZOO-0010,MESTRAR FERA | F,Zoomancia,Mestrar Fera,F,Aprendiz,Controle,"
- Moldar Mana",2,1 Turno,Alvo Único,3 Hex,Área ocupada pelo alvo,"
- +1 de Mana para cada 1 Hex de raio de alcançe adicional.
- $+2^{(n-1)}$ de Mana conforme o nível da Fera, que pode variar de 1 a 5.",Enquanto o conjurador mantiver contato visual com o alvo.,"
- O conjurador deve estabelecer contato visual com a Fera, enquanto o contato for mantido a Fera irá se manter  imóvel.","
- Note que a escuridão quebra o contato visual. 
-Pode ser conjurada como uma magia de Bloqueio se o fera estiver entrando no hexágono do conjurador - por exemplo, para atacar."
ZOO-0011,MESTRAR FERA | F,Zoomancia,Mestrar Fera,F,Experiente,Controle,"
- Moldar Mana",2,1 Turno,Alvo Único,5 Hex,Área ocupada pelo alvo,"
- +1 de Mana para cada 1 Hex de raio de alcançe adicional.
- $+2^{(n-1)}$ de Mana conforme o nível da Fera, que pode variar de 1 a 5.",Enquanto o conjurador mantiver contato visual com o alvo.,"
- O conjurador deve estabelecer contato visual com a Fera, enquanto o contato for mantido a Fera irá se manter  imóvel.","
- Note que a escuridão quebra o contato visual. 
-Pode ser conjurada como uma magia de Bloqueio se o fera estiver entrando no hexágono do conjurador - por exemplo, para atacar."
ZOO-0012,MESTRAR FERA | F,Zoomancia,Mestrar Fera,F,Veterano,Controle,"
- Moldar Mana",2,1 Turno,Alvo Único,8 Hex,Área ocupada pelo alvo,"
- +1 de Mana para cada 1 Hex de raio de alcançe adicional.
- $+2^{(n-1)}$ de Mana conforme o nível da Fera, que pode variar de 1 a 5.",Enquanto o conjurador mantiver contato visual com o alvo.,"
- O conjurador deve estabelecer contato visual com a Fera, enquanto o contato for mantido a Fera irá se manter  imóvel.","
- Note que a escuridão quebra o contato visual. 
-Pode ser conjurada como uma magia de Bloqueio se o fera estiver entrando no hexágono do conjurador - por exemplo, para atacar."
ZOO-0013,MESTRAR FERA | F,Zoomancia,Mestrar Fera,F,Especialista,Controle,"
- Moldar Mana",2,1 Turno,Alvo Único,12 Hex,Área ocupada pelo alvo,"
- +1 de Mana para cada 1 Hex de raio de alcançe adicional.
- $+2^{(n-1)}$ de Mana conforme o nível da Fera, que pode variar de 1 a 5.",Enquanto o conjurador mantiver contato visual com o alvo.,"
- O conjurador deve estabelecer contato visual com a Fera, enquanto o contato for mantido a Fera irá se manter  imóvel.","
- Note que a escuridão quebra o contato visual. 
-Pode ser conjurada como uma magia de Bloqueio se o fera estiver entrando no hexágono do conjurador - por exemplo, para atacar."
ZOO-0014,MESTRAR FERA | F,Zoomancia,Mestrar Fera,F,Mestre,Controle,"
- Moldar Mana",2,Instantâneo,Alvo Único,15 Hex,Área ocupada pelo alvo,"
- +1 de Mana para cada 1 Hex de raio de alcançe adicional.
- $+2^{(n-1)}$ de Mana conforme o nível da Fera, que pode variar de 1 a 5.",Enquanto o conjurador mantiver contato visual com o alvo.,"
- O conjurador deve estabelecer contato visual com a Fera, enquanto o contato for mantido a Fera irá se manter  imóvel.","
- Note que a escuridão quebra o contato visual. 
-Pode ser conjurada como uma magia de Bloqueio se o fera estiver entrando no hexágono do conjurador - por exemplo, para atacar."
ZOO-0015,LINKAR COM FERA | M,Zoomancia,Linkar com Fera,M,Aprendiz,Mental,"
- Moldar Mana
- Mestrar Fera",4,1 Turno,Alvo Único,3 Hex,Área ocupada pelo alvo,"
- +1 de Mana para cada 1 Hex de raio de alcançe adicional.
- +5 de Mana para cada 1 hora adicional de duração.
- $+2^{(n-1)}$ de Mana conforme o nível da Fera, que pode variar de 1 a 5.",1 Hora,"

-Estabelece uma ligação mental com um animal.
- O animal não se afastará muito do conjurador depois disso (geralmente não mais do que meia hora de viagem).
- Ele virá então, uma vez, sempre que o conjurador desejar, em um ritmo rápido mas não mortal.
- Se for uma fera selvagem, quaisquer reações devem ser re-determinadas quando a criatura chegar; reações boas anteriores de Acalmar Feras, por exemplo, não se aplicam mais!
","- Esta magia é semelhante a Invocar Feras, mas é conjurada com antecedência e em uma criatura específica."
ZOO-0016,LINKAR COM FERA | M,Zoomancia,Linkar com Fera,M,Experiente,Mental,"
- Moldar Mana
- Mestrar Fera",4,1 Turno,Alvo Único,5 Hex,Área ocupada pelo alvo,"
- +1 de Mana para cada 1 Hex de raio de alcançe adicional.
- +4 de Mana para cada 1 hora adicional de duração.
- $+2^{(n-1)}$ de Mana conforme o nível da Fera, que pode variar de 1 a 5.",3 Horas,"

-Estabelece uma ligação mental com um animal.
- O animal não se afastará muito do conjurador depois disso (geralmente não mais do que meia hora de viagem).
- Ele virá então, uma vez, sempre que o conjurador desejar, em um ritmo rápido mas não mortal.
- Se for uma fera selvagem, quaisquer reações devem ser re-determinadas quando a criatura chegar; reações boas anteriores de Acalmar Feras, por exemplo, não se aplicam mais!
","- Esta magia é semelhante a Invocar Feras, mas é conjurada com antecedência e em uma criatura específica."
ZOO-0017,LINKAR COM FERA | M,Zoomancia,Linkar com Fera,M,Veterano,Mental,"
- Moldar Mana
- Mestrar Fera",4,1 Turno,Alvo Único,8 Hex,Área ocupada pelo alvo,"
- +1 de Mana para cada 1 Hex de raio de alcançe adicional.
- +3 de Mana para cada 1 hora adicional de duração.
- $+2^{(n-1)}$ de Mana conforme o nível da Fera, que pode variar de 1 a 5.",6 horas,"

-Estabelece uma ligação mental com um animal.
- O animal não se afastará muito do conjurador depois disso (geralmente não mais do que meia hora de viagem).
- Ele virá então, uma vez, sempre que o conjurador desejar, em um ritmo rápido mas não mortal.
- Se for uma fera selvagem, quaisquer reações devem ser re-determinadas quando a criatura chegar; reações boas anteriores de Acalmar Feras, por exemplo, não se aplicam mais!
","- Esta magia é semelhante a Invocar Feras, mas é conjurada com antecedência e em uma criatura específica."
ZOO-0018,LINKAR COM FERA | M,Zoomancia,Linkar com Fera,M,Especialista,Mental,"
- Moldar Mana
- Mestrar Fera",4,1 Turno,Alvo Único,12 Hex,Área ocupada pelo alvo,"
- +1 de Mana para cada 1 Hex de raio de alcançe adicional.
- +2 de Mana para cada 1 hora adicional de duração.
- $+2^{(n-1)}$ de Mana conforme o nível da Fera, que pode variar de 1 a 5.",9 horas,"

-Estabelece uma ligação mental com um animal.
- O animal não se afastará muito do conjurador depois disso (geralmente não mais do que meia hora de viagem).
- Ele virá então, uma vez, sempre que o conjurador desejar, em um ritmo rápido mas não mortal.
- Se for uma fera selvagem, quaisquer reações devem ser re-determinadas quando a criatura chegar; reações boas anteriores de Acalmar Feras, por exemplo, não se aplicam mais!
","- Esta magia é semelhante a Invocar Feras, mas é conjurada com antecedência e em uma criatura específica."
ZOO-0019,LINKAR COM FERA | M,Zoomancia,Linkar com Fera,M,Mestre,Mental,"
- Moldar Mana
- Mestrar Fera",4,Instantâneo,Alvo Único,15 Hex,Área ocupada pelo alvo,"
- +1 de Mana para cada 1 Hex de raio de alcançe adicional.
- +1 de Mana para cada 1 hora adicional de duração.
- $+2^{(n-1)}$ de Mana conforme o nível da Fera, que pode variar de 1 a 5.",12 Horas,"

-Estabelece uma ligação mental com um animal.
- O animal não se afastará muito do conjurador depois disso (geralmente não mais do que meia hora de viagem).
- Ele virá então, uma vez, sempre que o conjurador desejar, em um ritmo rápido mas não mortal.
- Se for uma fera selvagem, quaisquer reações devem ser re-determinadas quando a criatura chegar; reações boas anteriores de Acalmar Feras, por exemplo, não se aplicam mais!
","- Esta magia é semelhante a Invocar Feras, mas é conjurada com antecedência e em uma criatura específica."
ZOO-0020,INVOCAR FERA | M,Zoomancia,Invocar Fera,M,Aprendiz,Invocação,"
- Moldar Mana
- Mestrar Fera
- Linkar com Fera",4,1 Turno,Alvo Único,Irrelevante,Área ocupada pelo alvo,"
- $+2^{(n-1)}$ de Mana conforme o nível da Fera, que pode variar de 1 a 5.","Permanente, até que algo pertube a fera ou o conjurador encerre o feitiço.","
- Permite ao conjurador invocar uma fera.","
- O alcance não importa para esta magia.
-Se a magia for conjurada com sucesso, o conjurador saberá a localização da criatura mais próxima daquele tipo e quanto tempo levará para que ela chegue até ele.
- Ela se moverá em direção ao conjurador o mais rápido possível, até que a magia termine ou o animal possa ver o conjurador.
- Ela permanecerá por perto, sem atacar, até que a magia termine.
- O animal invocado terá então um bônus de +1 em sua reação contra o conjurador (apenas).
- Observe que, se a criatura for atacada pelo conjurador ou por alguém próximo ao conjurador, a magia será quebrada."
ZOO-0021,INVOCAR FERA | M,Zoomancia,Invocar Fera,M,Experiente,Invocação,"
- Moldar Mana
- Mestrar Fera
- Linkar com Fera",4,1 Turno,Alvo Único,Irrelevante,Área ocupada pelo alvo,"
- $+2^{(n-1)}$ de Mana conforme o nível da Fera, que pode variar de 1 a 5.","Permanente, até que algo pertube a fera ou o conjurador encerre o feitiço.","
- Permite ao conjurador invocar uma fera.","
- O alcance não importa para esta magia.
-Se a magia for conjurada com sucesso, o conjurador saberá a localização da criatura mais próxima daquele tipo e quanto tempo levará para que ela chegue até ele.
- Ela se moverá em direção ao conjurador o mais rápido possível, até que a magia termine ou o animal possa ver o conjurador.
- Ela permanecerá por perto, sem atacar, até que a magia termine.
- O animal invocado terá então um bônus de +1 em sua reação contra o conjurador (apenas).
- Observe que, se a criatura for atacada pelo conjurador ou por alguém próximo ao conjurador, a magia será quebrada."
ZOO-0022,INVOCAR FERA | M,Zoomancia,Invocar Fera,M,Veterano,Invocação,"
- Moldar Mana
- Mestrar Fera
- Linkar com Fera",4,1 Turno,Alvo Único,Irrelevante,Área ocupada pelo alvo,"
- $+2^{(n-1)}$ de Mana conforme o nível da Fera, que pode variar de 1 a 5.","Permanente, até que algo pertube a fera ou o conjurador encerre o feitiço.","
- Permite ao conjurador invocar uma fera.","
- O alcance não importa para esta magia.
-Se a magia for conjurada com sucesso, o conjurador saberá a localização da criatura mais próxima daquele tipo e quanto tempo levará para que ela chegue até ele.
- Ela se moverá em direção ao conjurador o mais rápido possível, até que a magia termine ou o animal possa ver o conjurador.
- Ela permanecerá por perto, sem atacar, até que a magia termine.
- O animal invocado terá então um bônus de +1 em sua reação contra o conjurador (apenas).
- Observe que, se a criatura for atacada pelo conjurador ou por alguém próximo ao conjurador, a magia será quebrada."
ZOO-0023,INVOCAR FERA | M,Zoomancia,Invocar Fera,M,Especialista,Invocação,"
- Moldar Mana
- Mestrar Fera
- Linkar com Fera",4,1 Turno,Alvo Único,Irrelevante,Área ocupada pelo alvo,"
- $+2^{(n-1)}$ de Mana conforme o nível da Fera, que pode variar de 1 a 5.","Permanente, até que algo pertube a fera ou o conjurador encerre o feitiço.","
- Permite ao conjurador invocar uma fera.","
- O alcance não importa para esta magia.
-Se a magia for conjurada com sucesso, o conjurador saberá a localização da criatura mais próxima daquele tipo e quanto tempo levará para que ela chegue até ele.
- Ela se moverá em direção ao conjurador o mais rápido possível, até que a magia termine ou o animal possa ver o conjurador.
- Ela permanecerá por perto, sem atacar, até que a magia termine.
- O animal invocado terá então um bônus de +1 em sua reação contra o conjurador (apenas).
- Observe que, se a criatura for atacada pelo conjurador ou por alguém próximo ao conjurador, a magia será quebrada."
